timestamp,height,x_speed,y_speed,z_speed,pitch,roll,yaw,temperature,distance,barometer,flight_time,battery,mp_distance_x,mp_distance_y,mp_distance_z,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class,mid,x,y,z,vgx,vgy,vgz,templ,temph,tof,h,bat,time,agx,agy,agz,wlan.flags,wlan.fcs,wlan.fcs.status,wlan.qos,wlan.qos.priority,wlan.qos.ack,wlan.ccmp.extiv,wlan.wep.key,radiotap.hdr_length,radiotap.antenna_signal,radiotap.signal_quality,radiotap.channel.flags.ofdm,radiotap.channel.flags.cck,wlan_radio.datarate,wlan_radio.channel,wlan_radio.frequency,wlan_radio.signal_strength (dbm),wlan_radio.Noise level (dbm),wlan_radio.SNR (db),wlan_radio.preamble
16839.87569,,,,,0,0,-68,,,283.24,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,2.0,0.0,0.0,66.0,68.0,153.0,110.0,62.0,304.0,5.0,14.0,-1006.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87569,,,,,0,2,-68,,,283.26,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,2.0,0.0,0.0,66.0,68.0,152.0,110.0,62.0,304.0,21.0,17.0,-993.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,0,0,-68,,,283.3,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,68.0,152.0,110.0,62.0,305.0,0.0,3.0,-1000.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,-1,0,-68,,,283.29,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,68.0,154.0,110.0,62.0,305.0,2.0,5.0,-989.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,0,0,-68,,,283.27,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,68.0,153.0,110.0,62.0,305.0,-22.0,-3.0,-988.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,0,0,-68,,,283.3,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,66.0,68.0,153.0,110.0,62.0,305.0,-13.0,0.0,-995.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,-7,0,-68,,,283.28,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,68.0,155.0,110.0,62.0,305.0,-19.0,-4.0,-992.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,0,0,-68,,,283.2,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,66.0,68.0,152.0,110.0,62.0,305.0,-3.0,0.0,-1001.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,-1,4,-68,,,283.25,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,1.0,0.0,0.0,66.0,68.0,153.0,110.0,62.0,305.0,3.0,12.0,-1011.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,0,1,-68,,,283.24,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,66.0,68.0,153.0,110.0,62.0,305.0,0.0,4.0,-1006.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,0,2,-68,,,283.28,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,66.0,68.0,152.0,110.0,62.0,305.0,-2.0,-5.0,-997.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,0,2,-68,,,283.26,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,2.0,0.0,0.0,66.0,68.0,152.0,110.0,62.0,304.0,21.0,17.0,-993.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875695,,,,,0,0,-68,,,283.29,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,66.0,68.0,152.0,110.0,62.0,305.0,5.0,0.0,-1016.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,0,0,-68,,,283.32,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,155.0,110.0,62.0,306.0,-27.0,0.0,-984.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,0,0,-68,,,283.26,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,-1.0,2.0,0.0,65.0,68.0,154.0,110.0,62.0,306.0,-23.0,2.0,-994.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,0,0,-68,,,283.26,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,153.0,110.0,62.0,306.0,-21.0,0.0,-1001.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,0,0,-68,,,283.32,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,154.0,110.0,62.0,306.0,-29.0,-7.0,-1003.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,0,0,-68,,,283.33,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,-1.0,3.0,0.0,65.0,68.0,154.0,110.0,62.0,306.0,-17.0,-2.0,-999.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,0,-1,-68,,,283.33,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,154.0,110.0,62.0,306.0,-24.0,-4.0,-1011.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,-2,0,-68,,,283.28,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,-1.0,3.0,0.0,65.0,68.0,153.0,110.0,62.0,306.0,-25.0,-1.0,-998.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,-4,0,-68,,,283.31,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,-1.0,2.0,0.0,65.0,68.0,153.0,110.0,62.0,306.0,-43.0,-6.0,-999.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,-6,0,-68,,,283.25,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,1.0,0.0,65.0,68.0,154.0,110.0,62.0,306.0,6.0,0.0,-1013.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,-7,0,-68,,,283.28,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,68.0,155.0,110.0,62.0,305.0,-19.0,-4.0,-992.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.8757,,,,,0,0,-68,,,283.3,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,-1.0,3.0,0.0,65.0,68.0,153.0,110.0,62.0,306.0,-25.0,-3.0,-1013.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,1,0,-68,,,283.34,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,68.0,156.0,110.0,62.0,307.0,-16.0,-7.0,-994.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,8,0,-68,,,283.3,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-1.0,0.0,65.0,67.0,157.0,110.0,62.0,307.0,28.0,0.0,-1023.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,8,0,-68,,,283.33,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,67.0,158.0,110.0,62.0,307.0,22.0,7.0,-1020.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,1,0,-68,,,283.34,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,67.0,157.0,110.0,62.0,307.0,8.0,-2.0,-994.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,0,0,-68,,,283.37,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,67.0,155.0,110.0,62.0,307.0,-16.0,-6.0,-985.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,3,1,-68,,,283.27,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,1.0,0.0,65.0,68.0,155.0,110.0,62.0,307.0,1.0,4.0,-1005.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,0,-1,-68,,,283.26,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,155.0,110.0,62.0,307.0,-23.0,10.0,-1000.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,1,0,-68,,,283.27,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,155.0,110.0,62.0,307.0,-17.0,4.0,-994.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,0,0,-68,,,283.25,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,155.0,110.0,62.0,307.0,-26.0,-4.0,-984.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,0,-1,-68,,,283.33,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,154.0,110.0,62.0,306.0,-24.0,-4.0,-1011.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875705,,,,,5,1,-68,,,283.27,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,2.0,0.0,65.0,68.0,155.0,110.0,62.0,307.0,-28.0,10.0,-1007.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,0,0,-68,,,283.34,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,68.0,156.0,110.0,62.0,308.0,17.0,8.0,-994.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,0,0,-68,,,283.3,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,68.0,157.0,110.0,62.0,308.0,26.0,6.0,-1002.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,0,0,-68,,,283.32,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,68.0,158.0,110.0,62.0,308.0,5.0,9.0,-991.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,0,0,-68,,,283.34,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,67.0,158.0,110.0,62.0,308.0,7.0,-11.0,-988.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,0,0,-68,,,283.35,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,67.0,158.0,110.0,62.0,308.0,12.0,2.0,-987.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,0,0,-68,,,283.34,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,68.0,158.0,110.0,62.0,308.0,24.0,8.0,-1002.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,1,0,-68,,,283.26,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,1.0,-3.0,0.0,65.0,67.0,158.0,110.0,62.0,308.0,24.0,-3.0,-993.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,3,0,-68,,,283.25,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,1.0,-3.0,0.0,65.0,67.0,157.0,110.0,62.0,308.0,29.0,-2.0,-989.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,6,0,-68,,,283.25,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,1.0,-2.0,0.0,65.0,67.0,157.0,110.0,62.0,308.0,6.0,-6.0,-997.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,8,0,-68,,,283.3,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-1.0,0.0,65.0,67.0,157.0,110.0,62.0,307.0,28.0,0.0,-1023.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.87571,,,,,0,0,-68,,,283.25,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,1.0,-3.0,0.0,65.0,67.0,157.0,110.0,62.0,308.0,34.0,4.0,-988.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,0,0,-68,,,283.27,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,67.0,156.0,110.0,62.0,309.0,10.0,8.0,-1001.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,-1,0,-68,,,283.25,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,65.0,67.0,156.0,110.0,62.0,309.0,-13.0,0.0,-996.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,-3,-1,-68,,,283.34,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-1.0,0.0,65.0,67.0,157.0,110.0,62.0,309.0,0.0,4.0,-1004.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,-2,0,-68,,,283.28,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,68.0,158.0,110.0,62.0,309.0,14.0,0.0,-994.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,0,2,-68,,,283.24,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,68.0,157.0,110.0,62.0,309.0,7.0,2.0,-1016.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,0,0,-68,,,283.36,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,1.0,-2.0,0.0,65.0,68.0,157.0,110.0,62.0,309.0,5.0,4.0,-994.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,0,0,-68,,,283.37,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,1.0,-2.0,0.0,65.0,68.0,157.0,110.0,62.0,309.0,18.0,6.0,-1009.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,0,0,-68,,,283.33,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,68.0,157.0,110.0,62.0,309.0,20.0,0.0,-999.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
16839.875715,,,,,0,0,-68,,,283.34,,,,,,3,293,,44,1,0,0,1,0,0,4085,,,,,,,,,,,,,,,,,,,,,,214,2,8,,evil_twin,-1.0,-100.0,-100.0,-100.0,0.0,-2.0,0.0,65.0,68.0,156.0,110.0,62.0,308.0,17.0,8.0,-994.0,65.0,3729667838.0,2.0,0.0,0.0,0.0,4086.0,0.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0
